,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,15623,96026,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,17246,86989,4,1,4,2,multimat-right-multirow-both,4_4_1_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14470,103660,4,1,4,4,multimat-right-multirow-both,4_4_1_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,41109,36491,4,2,4,1,multimat-right-multirow-both,4_4_2_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,41408,36226,4,2,4,2,multimat-right-multirow-both,4_4_2_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25704,58355,4,2,4,4,multimat-right-multirow-both,4_4_2_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,31764,47215,4,4,4,1,multimat-right-multirow-both,4_4_4_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25226,59483,4,4,4,2,multimat-right-multirow-both,4_4_4_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21668,69226,4,4,4,4,multimat-right-multirow-both,4_4_4_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13343,112412,8,1,1,1,multimat-right-multirow-both,8_1_1_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11617,129116,8,1,1,2,multimat-right-multirow-both,8_1_1_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11632,128945,8,1,1,4,multimat-right-multirow-both,8_1_1_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15113,99182,8,2,1,1,multimat-right-multirow-both,8_1_2_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11170,134351,8,2,1,2,multimat-right-multirow-both,8_1_2_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12556,119466,8,2,1,4,multimat-right-multirow-both,8_1_2_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18895,79388,8,4,1,1,multimat-right-multirow-both,8_1_4_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
