,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,46430472,35,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,44867755,35,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,44878738,35,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,44761143,35,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,44750285,35,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,44814627,35,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,44862785,35,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,38813714,42,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,38774492,42,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,37718453,42,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,37703357,42,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,37623075,42,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,37590526,42,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,37862220,42,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
0,37737493,42,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
