,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
8,24763677,7,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,24577145,7,4,2,1,none,20,multimat-right,4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,18660611,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,18774937,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,18717329,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,18724626,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,18700034,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,18601716,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,18779343,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,18737245,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,18859156,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,18706751,9,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,15764708,10,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,15797202,10,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,15768097,10,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,15883255,10,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,15776761,10,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,15780033,10,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
