,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,left_matrices_per_thread,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,198217732,6,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,198256256,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,198218887,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,198269058,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,198272125,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,198224121,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,198218246,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,198221694,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,198223236,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,198246276,8,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,197555541,6,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,197463043,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,197349502,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,197311737,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,197330429,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,197413757,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,197571456,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,197510147,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,197535354,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,197412734,8,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,118276095,9,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,118081618,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,118115168,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,118142033,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,118288931,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,118234741,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,118161405,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,118285550,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,118234741,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,118210242,13,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,111144958,9,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,111183070,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,111260088,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,111212908,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,111191772,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,111253871,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,111258771,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,111221104,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,111262425,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,111255702,14,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,102297906,10,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,102155533,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,102319921,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,102175472,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,102304085,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,102218823,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,102193627,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,102385937,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,102232543,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,102328181,15,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,79385241,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,79151257,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,79089459,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,79204864,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,79223345,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,79189349,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,79246948,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,79257806,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,79140502,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,79281152,20,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,67570731,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,67574070,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,67571798,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,67563922,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,67637201,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,67573226,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,67570997,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,67643968,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,67619437,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,67572334,23,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,135090301,8,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,134879913,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,134914306,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,134986073,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,135000152,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,135062103,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,135007659,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,135023274,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,134930857,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,135008168,12,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,134299133,8,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,134169342,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,134128814,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,134118916,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,134213887,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,134137766,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,134168741,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,134198018,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,134192047,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,134132904,12,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,133363204,8,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,133319000,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,133404754,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,133396219,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,133374033,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,133398183,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,133445719,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,133340759,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,133395965,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,133394093,12,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,102580639,10,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,102627465,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,102588826,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,102583707,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,102580289,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,102590055,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,102583292,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,102583430,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,102595035,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,102648763,15,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,86055026,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,86060485,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,86065151,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,86071811,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,86085971,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,86057813,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,86092515,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,86072319,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,86074137,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,86088534,18,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,78651855,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,78639001,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,78640484,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,78661376,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,78667828,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,78637158,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,78648779,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,78659735,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,78645812,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,78655438,20,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,86928039,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,86937940,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,86924743,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,86964165,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,86959899,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,86917914,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,86940273,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,86977708,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,86914333,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,86929409,18,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,64130732,24,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,64059638,25,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,64046122,24,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,64094334,24,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,64004521,24,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,64099858,25,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,64028798,24,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,64100992,24,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,64043477,24,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,64068730,25,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,52142363,29,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,52091117,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,52094632,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,52091939,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,52099072,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,52119380,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,52078727,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,52091630,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,52071626,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,52102246,30,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,102200933,10,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,101967260,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,102248583,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,102158471,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,102084611,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,102242032,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,102180794,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,102102563,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,102102832,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,102167073,15,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,102416174,10,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,102189876,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,102385799,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,102219637,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,102276505,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,102263875,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,102205102,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,102410237,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,102175952,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
9,102339314,15,4,1,1,4,2,multimat-both-multirow-both,4_1_4_1_2,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
0,101333911,10,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
1,101317016,15,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
2,101313126,15,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
3,101281795,15,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
4,101378938,15,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
5,101302888,15,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
6,101281925,15,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
7,101301660,15,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
8,101334358,15,4,1,1,4,4,multimat-both-multirow-both,4_1_4_1_4,256_256_8_8,1048576,256,256,65536,8,8,8x8,n_to_m
