,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
1,16205019,98,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,16204530,99,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,16226590,93,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,16222249,99,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,16226403,93,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,16226579,93,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,16221266,99,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,16226391,93,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,16226369,93,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,26321478,58,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,26306230,59,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,26303452,59,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,26303696,59,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,26300689,60,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,26322224,57,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,26321991,57,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,26321901,57,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,26300160,60,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,26322188,57,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,17049139,89,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,17027711,93,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,17049052,88,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,17049111,88,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,17049158,88,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,17035714,91,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,17030574,93,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,17034319,91,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,17028752,92,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,17049111,88,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11548105,130,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11525100,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11547258,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11547105,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11529902,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11537500,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11547197,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11524228,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11524864,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11529400,100,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,23875259,63,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,23875096,63,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,23867635,63,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,23860004,65,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,23860680,65,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,23856300,65,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,23855970,65,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,23874412,63,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,23857940,65,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,23859688,65,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,13588110,111,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,13585131,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,13569403,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,13572567,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,13572761,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,13588070,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,13586688,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,13581588,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,13572443,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,13588100,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,9344214,162,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,9343758,161,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,9344037,162,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,9344044,161,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,9344101,161,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,9344127,161,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,9344146,161,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,9344082,161,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,9344095,161,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,9344178,161,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,29093139,52,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,29086064,53,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,29093355,52,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,29087029,53,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,29086663,53,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,29109628,54,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,29093611,52,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,29093395,52,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,29080188,53,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,29085502,53,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,21815399,69,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,21825620,72,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,21809541,71,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,21828381,72,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,21820458,71,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,21834013,72,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,21820560,71,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,21842105,72,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,21821801,71,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,21815592,69,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,16224211,93,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,16216377,98,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,16224178,93,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,16220729,99,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,16224454,93,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,16224201,93,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,16223958,93,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,16221246,98,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,16224101,93,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,16223991,93,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,26319201,58,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,26319260,57,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,26319243,57,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,26298862,60,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,26302862,59,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,26299324,60,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,26319333,57,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,26319601,57,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,26298610,59,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,26298768,59,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,17035735,89,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,17030099,92,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,17040011,88,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,17024550,93,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,17027342,91,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,17039814,88,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,17025376,93,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,17032506,91,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,17045382,93,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,17028152,91,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11591246,130,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11591116,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11591219,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11590655,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11590850,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11591188,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11591259,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11590748,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11591341,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11591362,100,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,23876282,63,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,23781050,63,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,23876185,63,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,23855575,63,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,23828228,65,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,23860744,65,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,23849659,63,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,23855136,65,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,23806865,65,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,23850471,63,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,13597871,111,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,13581536,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,13591665,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,13586821,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,13597788,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,13599785,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,13597010,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,13580841,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,13602088,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,13596672,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,9406165,161,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,9405939,160,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,9406092,160,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,9406124,160,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,9406137,160,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,9406003,160,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,9406060,160,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,9405904,161,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,9405958,160,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,9405907,160,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,345649414,4,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,345714282,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,345718383,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,345717968,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,345717968,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,345721435,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,345759741,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,345719799,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,345775317,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,345883227,5,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,259539632,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,259531941,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,259540995,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,259684346,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,259536905,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,259532979,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,259532796,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,259538594,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,259536376,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,259534342,6,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,191301775,7,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,191253753,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,191249664,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,191294586,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,191284347,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,191237762,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,191285247,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,191188735,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,191415420,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,191334915,8,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,313353002,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,313364477,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,313414038,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,313328833,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,313501904,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,313399902,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,313477124,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,313348706,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,313529760,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,313423657,5,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,202688947,7,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,202802169,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,202828292,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,202829437,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,202828155,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,202824066,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,202781051,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,202804992,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,202783493,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,202829055,8,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
