,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
3,383800292,1,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
4,384403350,1,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
5,384536651,1,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
6,384286651,1,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
7,384483337,1,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
8,384429046,1,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
9,384010162,1,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
0,283091094,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
1,276431854,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
2,276995086,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
3,276257690,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
4,276175903,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
5,276165588,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
6,276005920,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
7,276840484,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
8,276634521,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
9,276094909,1,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
0,234038589,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
1,226960281,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
2,227162109,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
3,227719009,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
4,226736038,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
5,227689407,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
6,226885528,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
7,226835327,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
8,227192581,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
9,226719650,1,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
0,232718719,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
1,225627227,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
2,226055267,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
3,226097122,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
4,225665115,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
5,225812606,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
6,226069412,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
7,225699905,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
8,225751205,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
9,226210906,1,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one_saturated
0,3991329345,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,3983728759,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,3983668457,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,3983689941,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,3983620361,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,3983432861,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,3983666259,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,3983648925,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,3983583251,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
9,3983604736,1,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
0,4064621337,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,4058838134,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,4059409667,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,4064597900,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,4064518310,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,4064530517,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,4064322753,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,4064598144,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,4064471191,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
9,4064490478,1,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
0,4052080322,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,4044707031,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,4045013183,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,4045084960,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,4045335693,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,4045859863,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,4046166015,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,4045273193,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,4045864013,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
9,4045313232,1,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
0,4036954101,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,4029168701,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,4029254638,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,4029258789,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,4029218994,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,4029043945,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,4029163574,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,4029091064,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,4029187255,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
9,4029094970,1,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
0,2780174316,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,2776077392,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,2776028320,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,2774311035,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,2775534423,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,2774749267,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,2774535156,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,2773679199,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,2774144042,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
9,2774335449,1,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
0,2434992187,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,2427214843,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,2427517089,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,2427348876,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,2427146240,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,2427926513,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,2427218994,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,2427404296,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,2430442626,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
9,2427155517,1,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
0,2271240722,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,2264287353,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,2266030029,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,2264238037,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,2265270263,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,2264143798,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,2266681396,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,2265599853,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,2265203857,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
9,2265829589,1,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
0,2213403320,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,2206740478,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,2207105224,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,2206740478,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,2206834716,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,2206661621,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,2206728271,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,2206676025,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,2206884033,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
9,2206676025,1,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
0,2105109863,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
1,2098268310,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
2,2097442871,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
3,2098741210,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
4,2098193359,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
5,2098197509,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
6,2097808349,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
7,2098145263,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
8,2100002685,1,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one_saturated
