,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,1121191,1338,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,1113953,1347,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,771371,1944,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,604221,2483,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,1283829,1167,4,4,4,basic-multirow_both,4_4_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1684084,884,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1780880,844,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1768173,848,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1764583,850,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1863013,806,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1273313,1178,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1432990,1047,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1114356,1346,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2099499,715,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1389787,1080,4,4,2,basic-multirow_both,4_4_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,842264,1781,4,4,8,basic-multirow_both,4_4_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2142608,701,4,8,1,basic-multirow_both,4_8_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2282047,658,4,8,2,basic-multirow_both,4_8_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1393808,1077,4,8,4,basic-multirow_both,4_8_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,967736,1550,4,8,8,basic-multirow_both,4_8_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1643723,908,8,1,1,basic-multirow_both,8_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1751446,861,8,1,2,basic-multirow_both,8_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1945907,773,8,1,4,basic-multirow_both,8_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1884809,796,8,1,8,basic-multirow_both,8_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1845741,813,8,2,1,basic-multirow_both,8_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1273385,1178,8,2,2,basic-multirow_both,8_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1424572,1053,8,2,4,basic-multirow_both,8_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1141167,1314,8,2,8,basic-multirow_both,8_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2175818,690,8,4,1,basic-multirow_both,8_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1516604,989,8,4,2,basic-multirow_both,8_4_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1422089,1055,8,4,4,basic-multirow_both,8_4_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1004511,1493,8,4,8,basic-multirow_both,8_4_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2596644,578,8,8,1,basic-multirow_both,8_8_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2550321,589,8,8,2,basic-multirow_both,8_8_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1762685,851,8,8,4,basic-multirow_both,8_8_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1359738,1103,8,8,8,basic-multirow_both,8_8_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,4963877,300,4,1,1,basic-multirow_both,4_1_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5565340,268,4,1,2,basic-multirow_both,4_1_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5042806,297,4,1,4,basic-multirow_both,4_1_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4691923,322,4,1,8,basic-multirow_both,4_1_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5586645,268,4,2,1,basic-multirow_both,4_2_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4334170,347,4,2,2,basic-multirow_both,4_2_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4554785,331,4,2,4,basic-multirow_both,4_2_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3469938,433,4,2,8,basic-multirow_both,4_2_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4854212,310,4,4,1,basic-multirow_both,4_4_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3666047,410,4,4,2,basic-multirow_both,4_4_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3273669,459,4,4,4,basic-multirow_both,4_4_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2605173,575,4,4,8,basic-multirow_both,4_4_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4654828,323,4,8,1,basic-multirow_both,4_8_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4557392,330,4,8,2,basic-multirow_both,4_8_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2873657,522,4,8,4,basic-multirow_both,4_8_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2171238,691,4,8,8,basic-multirow_both,4_8_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5058211,297,8,1,1,basic-multirow_both,8_1_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5826853,262,8,1,2,basic-multirow_both,8_1_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5071951,296,8,1,4,basic-multirow_both,8_1_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4721709,318,8,1,8,basic-multirow_both,8_1_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5603614,268,8,2,1,basic-multirow_both,8_2_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4401404,341,8,2,2,basic-multirow_both,8_2_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4608612,326,8,2,4,basic-multirow_both,8_2_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3510729,428,8,2,8,basic-multirow_both,8_2_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4964081,303,8,4,1,basic-multirow_both,8_4_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3806433,395,8,4,2,basic-multirow_both,8_4_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3405194,441,8,4,4,basic-multirow_both,8_4_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2728472,550,8,4,8,basic-multirow_both,8_4_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4681361,321,8,8,1,basic-multirow_both,8_8_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4574404,328,8,8,2,basic-multirow_both,8_8_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3149192,477,8,8,4,basic-multirow_both,8_8_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2345648,640,8,8,8,basic-multirow_both,8_8_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
